Block Name,Point ID,C_0,C_1,C_2,C_Magnitude,Cx,Cy,Cz,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,cp,k,nut,omega,omegaMean,p,pMean,vorticity_0,vorticity_1,vorticity_2,vorticity_Magnitude,wallShearStress_0,wallShearStress_1,wallShearStress_2,wallShearStress_Magnitude,yPlus
internalMesh,4846,14.4067,-0.5,4.36515,15.0618,14.4067,-0.5,4.36515,14.2532,-0.5,4.32458,14.9032,43.2696,3.37452e-19,-0.440757,43.2718,43.2696,3.37452e-19,-0.440757,43.2718,0.0112407,0.2977,0.141289,2.11167,2.11167,10.9801,10.9801,-2.10805e-18,-0.0388949,5.2351e-17,0.0388949,0,0,0,0,0
internalMesh,4847,16.802,-0.5,4.57706,17.4214,16.802,-0.5,4.57706,16.594,-0.5,4.53427,17.2096,43.2053,-3.13593e-18,-0.276966,43.2062,43.2053,-3.13593e-18,-0.276966,43.2062,0.0133856,0.320796,0.143355,2.23663,2.23663,13.0753,13.0753,-3.32328e-18,-0.0613483,-2.59589e-16,0.0613483,0,0,0,0,0
internalMesh,4848,20.086,-0.5,4.86761,20.6735,20.086,-0.5,4.86761,19.8064,-0.5,4.82205,20.3911,43.1595,-2.42828e-18,-0.165251,43.1598,43.1595,-2.42828e-18,-0.165251,43.1598,0.0146332,0.373726,0.146417,2.54619,2.54619,14.2941,14.2941,-1.16578e-17,-0.0906395,-1.96522e-16,0.0906395,0,0,0,0,0
internalMesh,4849,24.587,-0.5,5.26583,25.1496,24.587,-0.5,5.26583,24.2163,-0.5,5.21709,24.777,43.1005,-1.05975e-19,-0.103522,43.1007,43.1005,-1.05975e-19,-0.103522,43.1007,0.014248,0.505078,0.154929,3.23343,3.23343,13.9177,13.9177,-1.17795e-17,-0.156604,-3.12216e-17,0.156604,0,0,0,0,0
internalMesh,4850,30.749,-0.5,5.81102,31.2972,30.749,-0.5,5.81102,30.271,-0.5,5.75947,30.8181,43.033,5.37724e-19,-0.0961597,43.0331,43.033,5.37724e-19,-0.0961597,43.0331,0.0133214,0.857131,0.178602,4.68989,4.68989,13.0126,13.0126,-2.3752e-17,-0.398216,-2.73146e-17,0.398216,0,0,0,0,0
internalMesh,4851,39.1578,-0.5,6.55509,39.7058,39.1578,-0.5,6.55509,38.5845,-0.5,6.50419,39.132,41.9122,5.37724e-19,-0.0158515,41.9122,41.9122,5.37724e-19,-0.0158515,41.9122,-2.84e-05,1.85603,0.227761,7.82709,7.82709,-0.02775,-0.02775,-3.16597e-18,-1.49325,-2.54172e-17,1.49325,0,0,0,0,0
internalMesh,4852,50,-0.5,7.51406,50.5639,50,-0.5,7.51406,50,-0.5,7.5268,50.5658,40.8155,0,0.0774928,40.8156,40.8155,0,0.0774928,40.8156,0,2.59724,0.259741,9.97849,9.97849,0,0,4.11721e-17,-2.38007,0,2.38007,0,0,0,0,0
internalMesh,4853,8.17372,-0.5,4.57072,9.37823,8.17372,-0.5,4.57072,8.16946,-0.5,4.55098,9.36491,44.0808,-2.17661e-20,-1.33828,44.1011,44.0808,-2.17661e-20,-1.33828,44.1011,-0.0262339,0.264975,0.130232,1.73461,1.73461,-25.6258,-25.6258,4.4167e-19,-0.0375662,1.26098e-17,0.0375662,0,0,0,0,0
internalMesh,4854,8.36509,-0.5,4.58549,9.55256,8.36509,-0.5,4.58549,8.35612,-0.5,4.56553,9.53513,44.0305,1.85438e-20,-1.3,44.0497,44.0305,1.85438e-20,-1.3,44.0497,-0.0239196,0.266576,0.135103,1.74479,1.74479,-23.3651,-23.3651,-1.53006e-19,-0.0384475,-6.89866e-18,0.0384475,0,0,0,0,0
internalMesh,4855,8.59348,-0.5,4.60312,9.76148,8.59348,-0.5,4.60312,8.57889,-0.5,4.58288,9.7391,43.9738,6.51471e-20,-1.25427,43.9917,43.9738,6.51471e-20,-1.25427,43.9917,-0.0213285,0.268594,0.141143,1.75788,1.75788,-20.8341,-20.8341,-7.36882e-19,-0.040318,-2.72378e-17,0.040318,0,0,0,0,0
internalMesh,4856,8.88204,-0.5,4.62538,10.0267,8.88204,-0.5,4.62538,8.86037,-0.5,4.60481,9.99802,43.9076,1.3234e-19,-1.19681,43.9239,43.9076,1.3234e-19,-1.19681,43.9239,-0.0183094,0.271265,0.146307,1.77564,1.77564,-17.8849,-17.8849,-1.44732e-18,-0.0430966,-5.32908e-17,0.0430966,0,0,0,0,0
internalMesh,4857,9.26002,-0.5,4.65455,10.3761,9.26002,-0.5,4.65455,9.22912,-0.5,4.63354,10.3391,43.8287,1.79938e-19,-1.12234,43.843,43.8287,1.79938e-19,-1.12234,43.843,-0.0147163,0.27492,0.150472,1.80066,1.80066,-14.3751,-14.3751,-1.34749e-18,-0.0472081,-5.56173e-17,0.0472081,0,0,0,0,0
internalMesh,4858,9.76572,-0.5,4.69357,10.8466,9.76572,-0.5,4.69357,9.72253,-0.5,4.67198,10.7984,43.7354,1.16568e-19,-1.02564,43.7474,43.7354,1.16568e-19,-1.02564,43.7474,-0.010487,0.28004,0.152287,1.83691,1.83691,-10.2439,-10.2439,-1.438e-18,-0.0525729,-6.10511e-17,0.0525729,0,0,0,0,0
internalMesh,4859,10.4503,-0.5,4.7464,11.4886,10.4503,-0.5,4.7464,10.3906,-0.5,4.72404,11.4251,43.6287,1.41585e-19,-0.902023,43.638,43.6287,1.41585e-19,-0.902023,43.638,-0.00570341,0.287381,0.151833,1.89057,1.89057,-5.57121,-5.57121,2.59422e-20,-0.0599632,-2.59911e-18,0.0599632,0,0,0,0,0
internalMesh,4860,11.3833,-0.5,4.81839,12.3711,11.3833,-0.5,4.81839,11.3012,-0.5,4.79498,12.2866,43.513,1.20785e-19,-0.751129,43.5195,43.513,1.20785e-19,-0.751129,43.5195,-0.000615688,0.298219,0.151114,1.97162,1.97162,-0.601416,-0.601416,9.81665e-19,-0.0699382,3.50812e-17,0.0699382,0,0,0,0,0
internalMesh,4861,12.6587,-0.5,4.91681,13.5892,12.6587,-0.5,4.91681,12.5466,-0.5,4.89201,13.4759,43.3947,0,-0.57986,43.3986,43.3947,0,-0.57986,43.3986,0.00432879,0.314844,0.150102,2.09669,2.09669,4.22845,4.22845,8.4839e-19,-0.0845986,1.5442e-20,0.0845986,0,0,0,0,0
internalMesh,4862,14.4054,-0.5,5.0516,15.2736,14.4054,-0.5,5.0516,14.2532,-0.5,5.02497,15.1213,43.2831,-1.888e-20,-0.407151,43.285,43.2831,-1.888e-20,-0.407151,43.285,0.00867349,0.34178,0.148972,2.29467,2.29467,8.47246,8.47246,-2.74278e-19,-0.104451,-7.05154e-18,0.104451,0,0,0,0,0
internalMesh,4863,16.7994,-0.5,5.23634,17.6037,16.7994,-0.5,5.23634,16.594,-0.5,5.20735,17.3991,43.1806,-1.888e-20,-0.259572,43.1814,43.1806,-1.888e-20,-0.259572,43.1814,0.0119316,0.388953,0.148493,2.61918,2.61918,11.6551,11.6551,-3.02902e-18,-0.137221,-6.76193e-18,0.137221,0,0,0,0,0
internalMesh,4864,20.0806,-0.5,5.48954,20.8234,20.0806,-0.5,5.48954,19.8064,-0.5,5.45763,20.5507,43.098,4.09802e-18,-0.158633,43.0983,43.098,4.09802e-18,-0.158633,43.0983,0.0139385,0.480886,0.150928,3.17669,3.17669,13.6154,13.6154,-1.98565e-18,-0.198266,2.23031e-16,0.198266,0,0,0,0,0
internalMesh,4865,24.5747,-0.5,5.83636,25.2632,24.5747,-0.5,5.83636,24.2163,-0.5,5.80121,24.9065,42.9865,4.09802e-18,-0.10138,42.9866,42.9865,4.09802e-18,-0.10138,42.9866,0.0140012,0.685017,0.161825,4.1836,4.1836,13.6766,13.6766,-7.92999e-20,-0.351981,2.23013e-16,0.351981,0,0,0,0,0
internalMesh,4866,30.7183,-0.5,6.31048,31.3637,30.7183,-0.5,6.31048,30.271,-0.5,6.27293,30.9182,42.7808,1.12126e-17,-0.081859,42.7809,42.7808,1.12126e-17,-0.081859,42.7809,0.0133464,1.1806,0.189875,6.0616,6.0616,13.037,13.037,1.66858e-18,-0.809626,6.18057e-16,0.809626,0,0,0,0,0
internalMesh,4867,39.0636,-0.5,6.95466,39.681,39.0636,-0.5,6.95466,38.5845,-0.5,6.92064,39.2034,41.2376,1.12126e-17,-0.0165769,41.2377,41.2376,1.12126e-17,-0.0165769,41.2377,-0.00012865,2.43555,0.238792,9.82526,9.82526,-0.125675,-0.125675,1.66858e-18,-2.37745,6.17066e-16,2.37745,0,0,0,0,0
internalMesh,4868,50,-0.5,7.7983,50.607,50,-0.5,7.7983,50,-0.5,7.81003,50.6088,39.8211,0,0.049925,39.8211,39.8211,0,0.049925,39.8211,0,3.33748,0.269471,12.363,12.363,0,0,0,-3.58852,0,3.58852,0,0,0,0,0
internalMesh,4869,8.17372,-0.5,5.39818,9.80816,8.17372,-0.5,5.39818,8.16946,-0.5,5.4,9.80562,44.1534,-2.5356e-20,-1.11349,44.1674,44.1534,-2.5356e-20,-1.11349,44.1674,-0.0314604,0.327689,0.145065,2.16939,2.16939,-30.7311,-30.7311,2.91069e-19,-0.126793,1.12359e-17,0.126793,0,0,0,0,0
internalMesh,4870,8.36508,-0.5,5.41024,9.97473,8.36508,-0.5,5.41024,8.35612,-0.5,5.41181,9.96807,44.1031,-2.57576e-20,-1.08532,44.1164,44.1031,-2.57576e-20,-1.08532,44.1164,-0.0292352,0.331205,0.147803,2.19812,2.19812,-28.5575,-28.5575,3.24759e-19,-0.12933,1.15135e-17,0.12933,0,0,0,0,0
internalMesh,4871,8.59346,-0.5,5.42464,10.1747,8.59346,-0.5,5.42464,8.57889,-0.5,5.42591,10.1631,44.0456,1.73467e-20,-1.05128,44.0582,44.0456,1.73467e-20,-1.05128,44.0582,-0.026715,0.335597,0.150658,2.23381,2.23381,-26.0957,-26.0957,-4.58995e-20,-0.133685,-4.7415e-18,0.133685,0,0,0,0,0
internalMesh,4872,8.88202,-0.5,5.44284,10.429,8.88202,-0.5,5.44284,8.86037,-0.5,5.44371,10.4111,43.9773,5.78793e-20,-1.00801,43.9888,43.9773,5.78793e-20,-1.00801,43.9888,-0.0237303,0.341355,0.151473,2.28033,2.28033,-23.1802,-23.1802,-4.19457e-19,-0.139847,-2.02676e-17,0.139847,0,0,0,0,0
internalMesh,4873,9.25999,-0.5,5.46668,10.7649,9.25999,-0.5,5.46668,9.22912,-0.5,5.46704,10.7385,43.8936,1.01758e-19,-0.951014,43.9039,43.8936,1.01758e-19,-0.951014,43.9039,-0.0201076,0.349158,0.150747,2.34285,2.34285,-19.6414,-19.6414,-9.22461e-19,-0.14839,-3.85751e-17,0.14839,0,0,0,0,0
internalMesh,4874,9.76567,-0.5,5.49857,11.2184,9.76567,-0.5,5.49857,9.72253,-0.5,5.49826,11.1807,43.7918,6.15035e-20,-0.875713,43.8006,43.7918,6.15035e-20,-0.875713,43.8006,-0.015737,0.359982,0.149855,2.42853,2.42853,-15.3722,-15.3722,-5.48951e-19,-0.159659,-2.33025e-17,0.159659,0,0,0,0,0
internalMesh,4875,10.4503,-0.5,5.54174,11.8393,10.4503,-0.5,5.54174,10.3906,-0.5,5.54052,11.7861,43.6703,-5.9919e-20,-0.77721,43.6772,43.6703,-5.9919e-20,-0.77721,43.6772,-0.0106246,0.375291,0.14881,2.54738,2.54738,-10.3783,-10.3783,-2.79535e-19,-0.174953,-2.5087e-17,0.174953,0,0,0,0,0
internalMesh,4876,11.3831,-0.5,5.60057,12.6961,11.3831,-0.5,5.60057,11.3012,-0.5,5.59813,12.6217,43.5319,-5.9919e-20,-0.654102,43.5368,43.5319,-5.9919e-20,-0.654102,43.5368,-0.00494971,0.397406,0.147703,2.71405,2.71405,-4.83496,-4.83496,-2.92777e-19,-0.195403,-2.49529e-17,0.195403,0,0,0,0,0
internalMesh,4877,12.6583,-0.5,5.68099,13.8837,12.6583,-0.5,5.68099,12.5466,-0.5,5.67692,13.7803,43.3815,4.75035e-20,-0.510873,43.3845,43.3815,4.75035e-20,-0.510873,43.3845,0.000865922,0.430265,0.146784,2.95073,2.95073,0.845852,0.845852,5.03958e-19,-0.225111,5.78875e-17,0.225111,0,0,0,0,0
internalMesh,4878,14.4047,-0.5,5.79113,15.5333,14.4047,-0.5,5.79113,14.2532,-0.5,5.78488,15.3905,43.23,8.42248e-19,-0.363785,43.2316,43.23,8.42248e-19,-0.363785,43.2316,0.00625319,0.481387,0.146645,3.29404,3.29404,6.10824,6.10824,1.30516e-18,-0.271172,1.44147e-16,0.271172,0,0,0,0,0
internalMesh,4879,16.7979,-0.5,5.94205,17.8249,16.7979,-0.5,5.94205,16.594,-0.5,5.93297,17.6298,43.0788,7.94745e-19,-0.23685,43.0795,43.0788,7.94745e-19,-0.23685,43.0795,0.0105432,0.566767,0.148573,3.81011,3.81011,10.2988,10.2988,1.57493e-18,-0.353439,8.61935e-17,0.353439,0,0,0,0,0
internalMesh,4880,20.0773,-0.5,6.14887,21.0038,20.0773,-0.5,6.14887,19.8064,-0.5,6.1362,20.7412,42.9319,0,-0.148962,42.9322,42.9319,0,-0.148962,42.9322,0.0132921,0.724122,0.155288,4.62561,4.62561,12.9839,12.9839,4.03655e-18,-0.513341,1.44476e-19,0.513341,0,0,0,0,0
internalMesh,4881,24.5672,-0.5,6.43203,25.4001,24.5672,-0.5,6.43203,24.2163,-0.5,6.41518,25.0567,42.7028,0,-0.0960802,42.7029,42.7028,0,-0.0960802,42.7029,0.013765,1.05004,0.172302,5.98668,5.98668,13.4459,13.4459,3.26283e-18,-0.875801,2.54207e-19,0.875801,0,0,0,0,0
internalMesh,4882,30.698,-0.5,6.8187,31.4501,30.698,-0.5,6.8187,30.271,-0.5,6.79822,31.029,42.2495,0,-0.0649265,42.2496,42.2495,0,-0.0649265,42.2496,0.0133349,1.76661,0.20615,8.34241,8.34241,13.0258,13.0258,1.20775e-17,-1.73538,9.4097e-19,1.73538,0,0,0,0,0
internalMesh,4883,38.9909,-0.5,7.34185,39.6792,38.9909,-0.5,7.34185,38.5845,-0.5,7.32415,39.2767,40.2106,0,-0.0147623,40.2107,40.2106,0,-0.0147623,40.2107,-0.000188725,3.27669,0.243773,12.6961,12.6961,-0.184375,-0.184375,1.20775e-17,-3.76058,9.4097e-19,3.76058,0,0,0,0,0
internalMesh,4884,50,-0.5,8.0359,50.6441,50,-0.5,8.0359,50,-0.5,8.04634,50.6458,38.4648,0,0.0250895,38.4648,38.4648,0,0.0250895,38.4648,0,4.29277,0.275806,15.5516,15.5516,0,0,0,-5.17408,0,5.17408,0,0,0,0,0
internalMesh,4885,8.17371,-0.5,6.21803,10.2822,8.17371,-0.5,6.21803,8.16946,-0.5,6.24063,10.2925,44.0894,-1.41837e-21,-0.896978,44.0985,44.0894,-1.41837e-21,-0.896978,44.0985,-0.0351297,0.521238,0.140621,3.73307,3.73307,-34.3154,-34.3154,-8.17079e-20,-0.430003,-4.23054e-19,0.430003,0,0,0,0,0
internalMesh,4886,8.36508,-0.5,6.22724,10.4405,8.36508,-0.5,6.22724,8.35612,-0.5,6.24955,10.4466,44.0374,-1.65275e-20,-0.876704,44.0461,44.0374,-1.65275e-20,-0.876704,44.0461,-0.0330263,0.528542,0.140653,3.78233,3.78233,-32.2607,-32.2607,1.40145e-19,-0.438854,6.58558e-18,0.438854,0,0,0,0,0
internalMesh,4887,8.59346,-0.5,6.23823,10.6308,8.59346,-0.5,6.23823,8.57889,-0.5,6.2602,10.6319,43.9772,-1.65495e-20,-0.851902,43.9854,43.9772,-1.65495e-20,-0.851902,43.9854,-0.030624,0.537629,0.140707,3.84315,3.84315,-29.9142,-29.9142,3.10904e-19,-0.451082,8.03211e-18,0.451082,0,0,0,0,0
internalMesh,4888,8.88202,-0.5,6.25213,10.8733,8.88202,-0.5,6.25213,8.86037,-0.5,6.27366,10.8681,43.9041,-1.13094e-20,-0.819975,43.9117,43.9041,-1.13094e-20,-0.819975,43.9117,-0.0277302,0.549501,0.140804,3.92181,3.92181,-27.0874,-27.0874,1.99236e-19,-0.467271,5.2696e-18,0.467271,0,0,0,0,0
internalMesh,4889,9.25998,-0.5,6.27033,11.1944,9.25998,-0.5,6.27033,9.22912,-0.5,6.2913,11.1807,43.8128,7.08407e-20,-0.777439,43.8197,43.8128,7.08407e-20,-0.777439,43.8197,-0.0241604,0.565517,0.140981,4.02642,4.02642,-23.6003,-23.6003,-1.07098e-19,-0.489215,-1.28789e-17,0.489215,0,0,0,0,0
internalMesh,4890,9.76567,-0.5,6.29467,11.6293,9.76567,-0.5,6.29467,9.72253,-0.5,6.31489,11.6041,43.6991,7.08407e-20,-0.720578,43.7051,43.6991,7.08407e-20,-0.720578,43.7051,-0.0197684,0.587601,0.141304,4.16789,4.16789,-19.3101,-19.3101,-1.11128e-19,-0.51836,-1.32997e-17,0.51836,0,0,0,0,0
internalMesh,4891,10.4502,-0.5,6.32764,12.2269,10.4502,-0.5,6.32764,10.3906,-0.5,6.34684,12.186,43.5592,-4.10789e-19,-0.645036,43.564,43.5592,-4.10789e-19,-0.645036,43.564,-0.014499,0.618574,0.141896,4.36084,4.36084,-14.1629,-14.1629,1.33154e-18,-0.560491,9.49519e-17,0.560491,0,0,0,0,0
internalMesh,4892,11.383,-0.5,6.37255,13.0549,11.383,-0.5,6.37255,11.3012,-0.5,6.39038,12.9925,43.3933,-4.10789e-19,-0.548853,43.3968,43.3933,-4.10789e-19,-0.548853,43.3968,-0.00844986,0.662796,0.142987,4.6256,4.6256,-8.25399,-8.25399,1.22848e-18,-0.619562,9.5459e-17,0.619562,0,0,0,0,0
internalMesh,4893,12.6581,-0.5,6.43395,14.2083,12.6581,-0.5,6.43395,12.5466,-0.5,6.44994,14.1163,43.2021,-7.078e-21,-0.433874,43.2043,43.2021,-7.078e-21,-0.433874,43.2043,-0.00199542,0.727455,0.144994,4.9912,4.9912,-1.94917,-1.94917,-5.76793e-20,-0.709107,-7.07203e-18,0.709107,0,0,0,0,0
internalMesh,4894,14.4044,-0.5,6.51802,15.8183,14.4044,-0.5,6.51802,14.2532,-0.5,6.53155,15.6865,42.9913,-2.80026e-19,-0.312327,42.9924,42.9913,-2.80026e-19,-0.312327,42.9924,0.00422568,0.826055,0.148721,5.50467,5.50467,4.12773,4.12773,2.20792e-19,-0.844558,-5.55143e-17,0.844558,0,0,0,0,0
internalMesh,4895,16.7971,-0.5,6.63323,18.0664,16.7971,-0.5,6.63323,16.594,-0.5,6.64348,17.8815,42.7534,-1.27371e-18,-0.20642,42.7539,42.7534,-1.27371e-18,-0.20642,42.7539,0.00938349,0.98578,0.155633,6.24878,6.24878,9.16599,9.16599,-5.661e-19,-1.06682,-1.22031e-16,1.06682,0,0,0,0,0
internalMesh,4896,20.0756,-0.5,6.79109,21.1991,20.0756,-0.5,6.79109,19.8064,-0.5,6.7971,20.9463,42.4739,-1.00076e-18,-0.132908,42.4742,42.4739,-1.00076e-18,-0.132908,42.4742,0.0127755,1.26421,0.168421,7.3681,7.3681,12.4794,12.4794,7.84915e-19,-1.45108,-7.35867e-17,1.45108,0,0,0,0,0
internalMesh,4897,24.5632,-0.5,7.00716,25.548,24.5632,-0.5,7.00716,24.2163,-0.5,7.00797,25.2149,42.0119,0,-0.0848406,42.012,42.0119,0,-0.0848406,42.012,0.0135693,1.79325,0.191851,9.13017,9.13017,13.2548,13.2548,1.52642e-18,-2.18809,1.88275e-19,2.18809,0,0,0,0,0
internalMesh,4898,30.6868,-0.5,7.30203,31.5476,30.6868,-0.5,7.30203,30.271,-0.5,7.2975,31.1422,41.1677,0,-0.0466408,41.1678,41.1677,0,-0.0466408,41.1678,0.0132819,2.80426,0.219802,11.9967,11.9967,12.974,12.974,0,-3.56772,0,3.56772,0,0,0,0,0
internalMesh,4899,38.9465,-0.5,7.69981,39.7035,38.9465,-0.5,7.69981,38.5845,-0.5,7.69505,39.3475,38.7106,0,-0.00911982,38.7106,38.7106,0,-0.00911982,38.7106,-0.00022095,4.45046,0.238543,16.7132,16.7132,-0.21585,-0.21585,1.72636e-17,-5.6826,5.81677e-19,5.6826,0,0,0,0,0
internalMesh,4900,50,-0.5,8.23191,50.6756,50,-0.5,8.23191,50,-0.5,8.24093,50.677,36.7855,0,0.0110877,36.7855,36.7855,0,0.0110877,36.7855,0,5.43596,0.27677,19.6488,19.6488,0,0,3.45272e-17,-6.90912,0,6.90912,0,0,0,0,0
internalMesh,4901,8.17371,-0.5,6.95484,10.7438,8.17371,-0.5,6.95484,8.16946,-0.5,6.99003,10.7634,43.6761,2.31302e-20,-0.7048,43.6818,43.6761,2.31302e-20,-0.7048,43.6818,-0.0375196,1.04503,0.144727,7.10425,7.10425,-36.6499,-36.6499,-1.35348e-19,-1.5416,-7.77468e-18,1.5416,0,0,0,0,0
internalMesh,4902,8.36507,-0.5,6.96142,10.8943,8.36507,-0.5,6.96142,8.35612,-0.5,6.99632,10.9098,43.617,4.47253e-21,-0.689956,43.6225,43.617,4.47253e-21,-0.689956,43.6225,-0.0355276,1.05985,0.145222,7.17827,7.17827,-34.7041,-34.7041,-8.25785e-20,-1.56801,-2.87592e-18,1.56801,0,0,0,0,0
internalMesh,4903,8.59346,-0.5,6.96926,11.0756,8.59346,-0.5,6.96926,8.57889,-0.5,7.00382,11.0861,43.5481,-4.48262e-20,-0.671696,43.5533,43.5481,-4.48262e-20,-0.671696,43.5533,-0.0332452,1.07829,0.145845,7.26935,7.26935,-32.4746,-32.4746,1.75213e-19,-1.60089,1.20278e-17,1.60089,0,0,0,0,0
internalMesh,4904,8.88201,-0.5,6.97918,11.307,8.88201,-0.5,6.97918,8.86037,-0.5,7.01331,11.3112,43.4629,7.61797e-22,-0.648087,43.4677,43.4629,7.61797e-22,-0.648087,43.4677,-0.0304337,1.10239,0.146668,7.38665,7.38665,-29.7283,-29.7283,6.09702e-20,-1.64296,1.96751e-18,1.64296,0,0,0,0,0
internalMesh,4905,9.25998,-0.5,6.99216,11.6141,9.25998,-0.5,6.99216,9.22912,-0.5,7.02573,11.6098,43.354,9.04675e-21,-0.616486,43.3583,43.354,9.04675e-21,-0.616486,43.3583,-0.0269184,1.13489,0.147796,7.54187,7.54187,-26.2944,-26.2944,9.59594e-20,-1.6999,-2.12662e-18,1.6999,0,0,0,0,0
internalMesh,4906,9.76567,-0.5,7.00954,12.0313,9.76567,-0.5,7.00954,9.72253,-0.5,7.04236,12.0155,43.2159,-1.78835e-20,-0.574108,43.2197,43.2159,-1.78835e-20,-0.574108,43.2197,-0.022534,1.1797,0.149382,7.75031,7.75031,-22.0117,-22.0117,1.51235e-19,-1.77612,2.93398e-18,1.77612,0,0,0,0,0
internalMesh,4907,10.4502,-0.5,7.03306,12.6064,10.4502,-0.5,7.03306,10.3906,-0.5,7.06487,12.5749,43.0384,-1.12395e-19,-0.51679,43.0415,43.0384,-1.12395e-19,-0.51679,43.0415,-0.0171885,1.24258,0.151663,8.03232,8.03232,-16.79,-16.79,-1.53525e-20,-1.88504,2.57317e-17,1.88504,0,0,0,0,0
internalMesh,4908,11.3829,-0.5,7.0651,13.4066,11.3829,-0.5,7.0651,11.3012,-0.5,7.09555,13.3534,42.8186,1.7613e-20,-0.442784,42.8209,42.8186,1.7613e-20,-0.442784,42.8209,-0.0109245,1.3318,0.154976,8.41431,8.41431,-10.6713,-10.6713,6.49325e-21,-2.03471,6.43224e-19,2.03471,0,0,0,0,0
internalMesh,4909,12.6581,-0.5,7.10891,14.5263,12.6581,-0.5,7.10891,12.5466,-0.5,7.13751,14.4434,42.5462,2.58407e-20,-0.352498,42.5476,42.5462,2.58407e-20,-0.352498,42.5476,-0.00405789,1.46063,0.15986,8.93307,8.93307,-3.96383,-3.96383,-3.89805e-19,-2.2525,-5.25657e-17,2.2525,0,0,0,0,0
internalMesh,4910,14.4042,-0.5,7.1689,16.0974,14.4042,-0.5,7.1689,14.2532,-0.5,7.19501,15.9741,42.2212,-3.277e-20,-0.255201,42.222,42.2212,-3.277e-20,-0.255201,42.222,0.00275106,1.65229,0.167094,9.64512,9.64512,2.68728,2.68728,-6.30711e-19,-2.55591,-1.6168e-17,2.55591,0,0,0,0,0
internalMesh,4911,16.7969,-0.5,7.25111,18.302,16.7969,-0.5,7.25111,16.594,-0.5,7.27388,18.1251,41.82,3.34058e-19,-0.169685,41.8204,41.82,3.34058e-19,-0.169685,41.8204,0.00855253,1.94711,0.174447,10.6473,10.6473,8.35429,8.35429,-2.04468e-18,-3.00883,2.81602e-17,3.00883,0,0,0,0,0
internalMesh,4912,20.0751,-0.5,7.36373,21.3889,20.0751,-0.5,7.36373,19.8064,-0.5,7.38212,21.1433,41.3083,-1.26851e-18,-0.109193,41.3085,41.3083,-1.26851e-18,-0.109193,41.3085,0.0124225,2.41616,0.184457,12.079,12.079,12.1345,12.1345,-3.3074e-18,-3.68268,-5.04247e-17,3.68268,0,0,0,0,0
internalMesh,4913,24.5619,-0.5,7.51788,25.6915,24.5619,-0.5,7.51788,24.2163,-0.5,7.53071,25.3652,40.5025,-1.53118e-18,-0.0658371,40.5026,40.5025,-1.53118e-18,-0.0658371,40.5026,0.0134262,3.18839,0.201285,14.2008,14.2008,13.115,13.115,-1.48178e-18,-4.75728,-6.71751e-17,4.75728,0,0,0,0,0
internalMesh,4914,30.6831,-0.5,7.72818,31.6454,30.6831,-0.5,7.72818,30.271,-0.5,7.73471,31.2475,39.2526,0,-0.0273601,39.2526,39.2526,0,-0.0273601,39.2526,0.013214,4.39522,0.217579,17.3712,17.3712,12.9078,12.9078,5.0714e-18,-6.27216,-8.28637e-20,6.27216,0,0,0,0,0
internalMesh,4915,38.9311,-0.5,8.01155,39.75,38.9311,-0.5,8.01155,38.5845,-0.5,8.01483,39.4113,36.7384,-7.47078e-18,-0.00136103,36.7384,36.7384,-7.47078e-18,-0.00136103,36.7384,-0.00024005,5.85753,0.232532,21.9015,21.9015,-0.234475,-0.234475,-4.10353e-18,-7.79385,4.14993e-16,7.79385,0,0,0,0,0
internalMesh,4916,50,-0.5,8.39184,50.7018,50,-0.5,8.39184,50,-0.5,8.39946,50.7031,34.9505,-1.49416e-17,0.00667532,34.9505,34.9505,-1.49416e-17,0.00667532,34.9505,0,6.59579,0.269446,24.5406,24.5406,0,0,-1.83499e-17,-8.48407,8.31015e-16,8.48407,0,0,0,0,0
internalMesh,4917,8.17371,-0.5,7.5604,11.1454,8.17371,-0.5,7.5604,8.16946,-0.5,7.59811,11.1679,42.3507,1.25665e-20,-0.535576,42.3541,42.3507,1.25665e-20,-0.535576,42.3541,-0.039033,2.28164,0.152099,13.1418,13.1418,-38.1283,-38.1283,-3.25958e-20,-4.43363,-4.53703e-18,4.43363,0,0,0,0,0
internalMesh,4918,8.36508,-0.5,7.5648,11.2894,8.36508,-0.5,7.5648,8.35612,-0.5,7.60226,11.3079,42.2748,3.6901e-21,-0.524256,42.278,42.2748,3.6901e-21,-0.524256,42.278,-0.0370884,2.31032,0.15279,13.2415,13.2415,-36.2287,-36.2287,-2.70755e-20,-4.47949,-1.4676e-18,4.47949,0,0,0,0,0
internalMesh,4919,8.59346,-0.5,7.57004,11.4631,8.59346,-0.5,7.57004,8.57889,-0.5,7.60721,11.4768,42.1856,-1.59235e-20,-0.510363,42.1887,42.1856,-1.59235e-20,-0.510363,42.1887,-0.0348632,2.34582,0.153636,13.3639,13.3639,-34.055,-34.055,9.82685e-20,-4.53472,5.7598e-18,4.53472,0,0,0,0,0
internalMesh,4920,8.88201,-0.5,7.57667,11.6853,8.88201,-0.5,7.57667,8.86037,-0.5,7.61346,11.6928,42.0745,1.68842e-21,-0.492545,42.0774,42.0745,1.68842e-21,-0.492545,42.0774,-0.0320864,2.39186,0.154749,13.5209,13.5209,-31.3426,-31.3426,1.59674e-19,-4.60409,1.26397e-18,4.60409,0,0,0,0,0
